Date,close
2007-12-28,885.0
2007-12-31,885.0
2008-01-02,915.0
2008-01-03,945.0
2008-01-04,931.5
2008-01-07,903.0
2008-01-08,907.5
2008-01-09,889.5
2008-01-10,882.5
2008-01-11,909.25
2008-01-14,917.0
2008-01-15,932.0
2008-01-16,926.5
2008-01-17,940.5
2008-01-18,962.5
2008-01-22,934.0
2008-01-23,905.0
2008-01-24,909.0
2008-01-25,933.0
2008-01-28,963.0
2008-01-29,944.0
2008-01-30,922.5
2008-01-31,929.5
2008-02-01,943.0
2008-02-04,973.0
2008-02-05,1003.0
2008-02-06,1033.0
2008-02-07,1063.0
2008-02-08,1093.0
2008-02-11,1048.0
2008-02-12,1007.0
2008-02-13,991.5
2008-02-14,1032.0
2008-02-15,1027.5
2008-02-19,1036.0
2008-02-20,1020.0
2008-02-21,1029.5
2008-02-22,1049.5
2008-02-25,1109.5
2008-02-26,1199.5
2008-02-27,1280.0
2008-02-28,1169.0
2008-02-29,1073.0
2008-03-03,1093.0
2008-03-04,1077.5
2008-03-05,1096.0
2008-03-06,1114.0
2008-03-07,1092.5
2008-03-10,1140.0
2008-03-11,1240.0
2008-03-12,1270.0
2008-03-13,1234.0
2008-03-14,1160.0
2008-03-17,1131.5
2008-03-18,1164.0
2008-03-19,1074.0
2008-03-20,987.5
2008-03-24,1020.0
2008-03-25,1067.5
2008-03-26,1033.0
2008-03-27,1014.0
2008-03-28,989.0
2008-03-31,929.0
2008-04-01,895.0
2008-04-02,936.5
2008-04-03,937.0
2008-04-04,974.25
2008-04-07,921.25
2008-04-08,934.0
2008-04-09,934.0
2008-04-10,923.0
2008-04-11,896.5
2008-04-14,896.0
2008-04-15,895.75
2008-04-16,924.5
2008-04-17,913.0
2008-04-18,870.0
2008-04-21,845.75
2008-04-22,851.75
2008-04-23,817.75
2008-04-24,809.25
2008-04-25,800.5
2008-04-28,826.0
2008-04-29,794.0
2008-04-30,787.25
2008-05-01,776.5
2008-05-02,796.0
2008-05-05,792.5
2008-05-06,806.0
2008-05-07,795.0
2008-05-08,809.0
2008-05-09,791.5
2008-05-12,793.5
2008-05-13,785.5
2008-05-14,761.0
2008-05-15,771.5
2008-05-16,775.5
2008-05-19,791.0
2008-05-20,784.0
2008-05-21,778.0
2008-05-22,745.0
2008-05-23,752.5
2008-05-27,759.0
2008-05-28,759.0
2008-05-29,743.5
2008-05-30,761.5
2008-06-02,782.5
2008-06-03,750.5
2008-06-04,753.0
2008-06-05,785.5
2008-06-06,811.0
2008-06-09,788.5
2008-06-10,809.0
2008-06-11,869.0
2008-06-12,851.0
2008-06-13,882.0
2008-06-16,876.5
2008-06-17,898.25
2008-06-18,904.0
2008-06-19,881.0
2008-06-20,866.5
2008-06-23,866.25
2008-06-24,870.0
2008-06-25,901.75
2008-06-26,924.0
2008-06-27,895.5
2008-06-30,843.5
2008-07-01,849.75
2008-07-02,865.25
2008-07-03,872.75
2008-07-07,822.0
2008-07-08,823.25
2008-07-09,814.0
2008-07-10,806.5
2008-07-11,819.0
2008-07-14,810.0
2008-07-15,811.0
2008-07-16,834.0
2008-07-17,809.5
2008-07-18,804.0
2008-07-21,791.0
2008-07-22,796.75
2008-07-23,783.25
2008-07-24,787.75
2008-07-25,811.0
2008-07-28,797.75
2008-07-29,792.0
2008-07-30,787.75
2008-07-31,783.75
2008-08-01,794.0
2008-08-04,758.75
2008-08-05,780.0
2008-08-06,765.75
2008-08-07,822.25
2008-08-08,765.25
2008-08-11,793.75
2008-08-12,790.25
2008-08-13,850.25
2008-08-14,864.5
2008-08-15,824.25
2008-08-18,859.75
2008-08-19,845.25
2008-08-20,874.75
2008-08-21,897.25
2008-08-22,865.5
2008-08-25,840.25
2008-08-26,830.5
2008-08-27,802.75
2008-08-28,789.0
2008-08-29,779.25
2008-09-02,744.25
2008-09-03,752.25
2008-09-04,755.25
2008-09-05,729.75
2008-09-08,722.75
2008-09-09,711.5
2008-09-10,706.75
2008-09-11,707.25
2008-09-12,703.75
2008-09-15,727.0
2008-09-16,690.0
2008-09-17,725.75
2008-09-18,692.75
2008-09-19,718.0
2008-09-22,737.75
2008-09-23,750.5
2008-09-24,730.25
2008-09-25,736.25
2008-09-26,716.0
2008-09-29,668.0
2008-09-30,680.0
2008-10-01,669.75
2008-10-02,636.0
2008-10-03,640.25
2008-10-06,595.25
2008-10-07,603.25
2008-10-08,608.0
2008-10-09,604.75
2008-10-10,563.5
2008-10-13,588.5
2008-10-14,573.0
2008-10-15,555.75
2008-10-16,555.25
2008-10-17,566.25
2008-10-20,563.5
2008-10-21,549.0
2008-10-22,517.75
2008-10-23,523.0
2008-10-24,516.25
2008-10-27,529.5
2008-10-28,514.0
2008-10-29,561.25
2008-10-30,538.0
2008-10-31,536.25
2008-11-03,562.0
2008-11-04,572.5
2008-11-05,537.25
2008-11-06,522.5
2008-11-07,521.0
2008-11-10,520.0
2008-11-11,523.25
2008-11-12,533.0
2008-11-13,538.25
2008-11-14,554.25
2008-11-17,533.75
2008-11-18,529.75
2008-11-19,527.0
2008-11-20,511.75
2008-11-21,499.0
2008-11-24,537.5
2008-11-25,534.0
2008-11-26,535.5
2008-11-28,542.5
2008-12-01,509.75
2008-12-02,509.75
2008-12-03,500.75
2008-12-04,467.75
2008-12-05,457.75
2008-12-08,473.0
2008-12-09,472.25
2008-12-10,492.5
2008-12-11,491.25
2008-12-12,506.75
2008-12-15,520.0
2008-12-16,544.0
2008-12-17,557.5
2008-12-18,571.5
2008-12-19,563.25
2008-12-22,569.0
2008-12-23,575.25
2008-12-24,582.25
2008-12-26,599.25
2008-12-29,592.0
2008-12-30,604.75
2008-12-31,610.75
2009-01-02,611.0
2009-01-05,616.75
2009-01-06,643.5
2009-01-07,613.25
2009-01-08,612.5
2009-01-09,629.5
2009-01-12,569.75
2009-01-13,570.75
2009-01-14,574.25
2009-01-15,568.75
2009-01-16,578.25
2009-01-20,550.0
2009-01-21,571.75
2009-01-22,566.75
2009-01-23,582.75
2009-01-26,592.5
2009-01-27,584.75
2009-01-28,595.25
2009-01-29,578.0
2009-01-30,568.0
2009-02-02,563.75
2009-02-03,552.5
2009-02-04,542.25
2009-02-05,561.75
2009-02-06,557.0
2009-02-09,565.0
2009-02-10,556.0
2009-02-11,543.25
2009-02-12,538.75
2009-02-13,535.5
2009-02-17,515.5
2009-02-18,510.75
2009-02-19,519.5
2009-02-20,519.25
2009-02-23,510.5
2009-02-24,515.25
2009-02-25,524.75
2009-02-26,514.0
2009-02-27,510.5
2009-03-02,494.75
2009-03-03,490.25
2009-03-04,511.75
2009-03-05,504.0
2009-03-06,516.25
2009-03-09,513.0
2009-03-10,522.75
2009-03-11,498.75
2009-03-12,515.25
2009-03-13,506.5
2009-03-16,544.25
2009-03-17,552.5
2009-03-18,530.0
2009-03-19,555.25
2009-03-20,550.25
2009-03-23,549.25
2009-03-24,535.0
2009-03-25,508.0
2009-03-26,514.5
2009-03-27,507.25
2009-03-30,512.5
2009-03-31,532.75
2009-04-01,525.5
2009-04-02,550.5
2009-04-03,563.5
2009-04-06,557.0
2009-04-07,539.75
2009-04-08,532.0
2009-04-09,522.0
2009-04-13,523.25
2009-04-14,522.25
2009-04-15,515.25
2009-04-16,524.75
2009-04-17,523.0
2009-04-20,504.5
2009-04-21,509.5
2009-04-22,516.75
2009-04-23,529.25
2009-04-24,532.25
2009-04-27,508.0
2009-04-28,510.5
2009-04-29,520.75
2009-04-30,524.25
2009-05-01,557.25
2009-05-04,538.5
2009-05-05,541.5
2009-05-06,547.75
2009-05-07,559.0
2009-05-08,580.5
2009-05-11,580.5
2009-05-12,582.5
2009-05-13,578.75
2009-05-14,581.5
2009-05-15,577.5
2009-05-18,590.5
2009-05-19,588.75
2009-05-20,597.75
2009-05-21,593.5
2009-05-22,612.5
2009-05-26,612.0
2009-05-27,625.75
2009-05-28,630.5
2009-05-29,637.25
2009-06-01,674.5
2009-06-02,669.5
2009-06-03,617.5
2009-06-04,635.25
2009-06-05,623.0
2009-06-08,598.0
2009-06-09,613.75
2009-06-10,596.0
2009-06-11,594.75
2009-06-12,584.75
2009-06-15,575.25
2009-06-16,565.75
2009-06-17,566.0
2009-06-18,560.25
2009-06-19,555.25
2009-06-22,546.0
2009-06-23,546.75
2009-06-24,539.75
2009-06-25,533.0
2009-06-26,534.25
2009-06-29,528.5
2009-06-30,511.25
2009-07-01,506.25
2009-07-02,500.25
2009-07-06,490.5
2009-07-07,483.75
2009-07-08,488.5
2009-07-09,494.25
2009-07-10,491.75
2009-07-13,515.75
2009-07-14,501.75
2009-07-15,534.75
2009-07-16,533.25
2009-07-17,541.75
2009-07-20,542.25
2009-07-21,534.75
2009-07-22,522.0
2009-07-23,531.75
2009-07-24,516.25
2009-07-27,520.5
2009-07-28,516.25
2009-07-29,511.5
2009-07-30,516.25
2009-07-31,528.25
2009-08-03,549.25
2009-08-04,542.25
2009-08-05,528.75
2009-08-06,500.25
2009-08-07,489.5
2009-08-10,494.25
2009-08-11,485.25
2009-08-12,490.25
2009-08-13,481.5
2009-08-14,481.75
2009-08-17,471.75
2009-08-18,470.5
2009-08-19,466.0
2009-08-20,469.0
2009-08-21,460.25
2009-08-24,471.75
2009-08-25,471.0
2009-08-26,478.75
2009-08-27,475.0
2009-08-28,467.0
2009-08-31,471.0
2009-09-01,459.25
2009-09-02,457.0
2009-09-03,451.25
2009-09-04,444.0
2009-09-08,431.5
2009-09-09,429.0
2009-09-10,432.75
2009-09-11,441.75
2009-09-14,431.0
2009-09-15,470.5
2009-09-16,467.25
2009-09-17,461.75
2009-09-18,457.25
2009-09-21,456.0
2009-09-22,455.75
2009-09-23,460.0
2009-09-24,473.0
2009-09-25,449.75
2009-09-28,455.75
2009-09-29,447.5
2009-09-30,457.5
2009-10-01,452.75
2009-10-02,441.25
2009-10-05,442.75
2009-10-06,460.25
2009-10-07,463.25
2009-10-08,474.0
2009-10-09,468.0
2009-10-12,494.25
2009-10-13,511.25
2009-10-14,513.0
2009-10-15,505.0
2009-10-16,498.75
2009-10-19,517.75
2009-10-20,517.5
2009-10-21,542.5
2009-10-22,551.75
2009-10-23,547.75
2009-10-26,527.0
2009-10-27,503.25
2009-10-28,494.75
2009-10-29,503.75
2009-10-30,494.25
2009-11-02,516.75
2009-11-03,515.75
2009-11-04,521.0
2009-11-05,512.25
2009-11-06,497.25
2009-11-09,520.0
2009-11-10,523.0
2009-11-11,531.75
2009-11-12,531.75
2009-11-13,539.0
2009-11-16,562.25
2009-11-17,574.75
2009-11-18,566.25
2009-11-19,562.5
2009-11-20,559.75
2009-11-23,557.25
2009-11-24,533.0
2009-11-25,550.25
2009-11-27,548.75
2009-11-30,567.5
2009-12-01,562.5
2009-12-02,554.5
2009-12-03,549.75
2009-12-04,536.75
2009-12-07,526.5
2009-12-08,519.25
2009-12-09,515.0
2009-12-10,517.75
2009-12-11,519.25
2009-12-14,525.0
2009-12-15,536.75
2009-12-16,537.25
2009-12-17,518.5
2009-12-18,528.0
2009-12-21,519.5
2009-12-22,523.0
2009-12-23,529.0
2009-12-24,524.5
2009-12-28,550.75
2009-12-29,541.0
2009-12-30,544.75
2009-12-31,541.5
2010-01-04,557.75
2010-01-05,553.0
2010-01-06,567.25
2010-01-07,557.75
2010-01-08,568.5
2010-01-11,572.5
2010-01-12,535.75
2010-01-13,537.0
2010-01-14,527.75
2010-01-15,510.0
2010-01-19,500.5
2010-01-20,497.5
2010-01-21,499.5
2010-01-22,498.5
2010-01-25,498.25
2010-01-26,494.0
2010-01-27,483.75
2010-01-28,487.0
2010-01-29,474.0
2010-02-01,474.75
2010-02-02,487.25
2010-02-03,469.0
2010-02-04,475.75
2010-02-05,473.25
2010-02-08,484.0
2010-02-09,482.25
2010-02-10,496.75
2010-02-11,493.5
2010-02-12,486.5
2010-02-16,505.0
2010-02-17,494.75
2010-02-18,485.0
2010-02-19,489.75
2010-02-22,501.25
2010-02-23,491.75
2010-02-24,500.25
2010-02-25,489.75
2010-02-26,506.5
2010-03-01,492.75
2010-03-02,492.0
2010-03-03,503.5
2010-03-04,490.5
2010-03-05,482.25
2010-03-08,484.5
2010-03-09,478.5
2010-03-10,470.75
2010-03-11,468.5
2010-03-12,472.25
2010-03-15,479.25
2010-03-16,487.0
2010-03-17,496.0
2010-03-18,489.25
2010-03-19,483.75
2010-03-22,486.5
2010-03-23,476.75
2010-03-24,476.0
2010-03-25,466.5
2010-03-26,464.75
2010-03-29,464.75
2010-03-30,472.0
2010-03-31,450.5
2010-04-01,454.75
2010-04-05,453.5
2010-04-06,463.5
2010-04-07,475.25
2010-04-08,469.25
2010-04-09,465.75
2010-04-12,467.75
2010-04-13,476.0
2010-04-14,474.75
2010-04-15,480.25
2010-04-16,490.5
2010-04-19,467.75
2010-04-20,486.0
2010-04-21,487.25
2010-04-22,498.5
2010-04-23,493.25
2010-04-26,476.0
2010-04-27,478.25
2010-04-28,476.25
2010-04-29,484.5
2010-04-30,491.75
2010-05-03,490.0
2010-05-04,499.75
2010-05-05,501.0
2010-05-06,497.25
2010-05-07,500.25
2010-05-10,482.5
2010-05-11,483.75
2010-05-12,482.75
2010-05-13,471.0
2010-05-14,463.5
2010-05-17,469.0
2010-05-18,467.75
2010-05-19,469.25
2010-05-20,469.75
2010-05-21,472.0
2010-05-24,467.5
2010-05-25,460.5
2010-05-26,461.75
2010-05-27,467.75
2010-05-28,457.75
2010-06-01,450.75
2010-06-02,442.5
2010-06-03,441.75
2010-06-04,435.75
2010-06-07,432.25
2010-06-08,432.25
2010-06-09,428.0
2010-06-10,433.25
2010-06-11,440.75
2010-06-14,451.5
2010-06-15,451.75
2010-06-16,461.25
2010-06-17,462.75
2010-06-18,461.75
2010-06-21,462.0
2010-06-22,460.75
2010-06-23,462.25
2010-06-24,463.0
2010-06-25,456.25
2010-06-28,449.5
2010-06-29,442.0
2010-06-30,464.75
2010-07-01,484.0
2010-07-02,487.75
2010-07-06,492.75
2010-07-07,515.75
2010-07-08,534.0
2010-07-09,523.5
2010-07-12,521.25
2010-07-13,535.75
2010-07-14,548.25
2010-07-15,596.25
2010-07-16,587.25
2010-07-19,582.25
2010-07-20,577.0
2010-07-21,588.25
2010-07-22,596.5
2010-07-23,596.25
2010-07-26,589.5
2010-07-27,595.0
2010-07-28,615.5
2010-07-29,627.5
2010-07-30,661.5
2010-08-02,693.25
2010-08-03,680.0
2010-08-04,725.75
2010-08-05,785.75
2010-08-06,725.75
2010-08-09,712.5
2010-08-10,694.75
2010-08-11,694.75
2010-08-12,713.0
2010-08-13,702.5
2010-08-16,663.75
2010-08-17,651.0
2010-08-18,656.0
2010-08-19,681.25
2010-08-20,679.0
2010-08-23,692.25
2010-08-24,674.75
2010-08-25,647.75
2010-08-26,656.5
2010-08-27,662.5
2010-08-30,671.25
2010-08-31,652.5
2010-09-01,675.5
2010-09-02,680.75
2010-09-03,708.25
2010-09-07,702.5
2010-09-08,678.75
2010-09-09,706.75
2010-09-10,704.75
2010-09-13,713.75
2010-09-14,704.5
2010-09-15,726.75
2010-09-16,719.25
2010-09-17,739.25
2010-09-20,731.75
2010-09-21,718.0
2010-09-22,719.75
2010-09-23,697.25
2010-09-24,720.0
2010-09-27,706.5
2010-09-28,684.75
2010-09-29,683.5
2010-09-30,674.0
2010-10-01,655.0
2010-10-04,647.25
2010-10-05,663.5
2010-10-06,658.25
2010-10-07,659.25
2010-10-08,719.25
2010-10-11,709.25
2010-10-12,710.0
2010-10-13,702.75
2010-10-14,700.75
2010-10-15,704.5
2010-10-18,690.0
2010-10-19,671.5
2010-10-20,683.0
2010-10-21,668.75
2010-10-22,670.75
2010-10-25,674.0
2010-10-26,692.0
2010-10-27,702.75
2010-10-28,718.25
2010-10-29,717.25
2010-11-01,702.5
2010-11-02,694.25
2010-11-03,690.25
2010-11-04,713.75
2010-11-05,728.75
2010-11-08,736.25
2010-11-09,721.75
2010-11-10,710.0
2010-11-11,704.0
2010-11-12,669.25
2010-11-15,672.75
2010-11-16,626.25
2010-11-17,632.5
2010-11-18,645.25
2010-11-19,644.5
2010-11-22,645.5
2010-11-23,642.0
2010-11-24,647.5
2010-11-26,648.25
2010-11-29,650.25
2010-11-30,650.25
2010-12-01,697.5
2010-12-02,706.5
2010-12-03,738.0
2010-12-06,752.0
2010-12-07,743.0
2010-12-08,742.0
2010-12-09,748.25
2010-12-10,735.5
2010-12-13,740.25
2010-12-14,721.0
2010-12-15,764.75
2010-12-16,749.75
2010-12-17,756.75
2010-12-20,769.5
2010-12-21,765.0
2010-12-22,783.5
2010-12-23,783.0
2010-12-27,780.25
2010-12-28,798.25
2010-12-29,799.25
2010-12-30,784.75
2010-12-31,794.25
2011-01-03,805.5
2011-01-04,789.25
2011-01-05,808.25
2011-01-06,789.0
2011-01-07,774.0
2011-01-10,767.25
2011-01-11,759.5
2011-01-12,770.5
